X,Y,ADDRTYPE,FATALITIES,INATTENTIONIND,INCDATE,YEAR,INJURIES,LIGHTCOND,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,ROADCOND,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,UNDERINFL,VEHCOUNT,WEATHER,PEDORBIKECOUNT
-122.3348663,47.60822792,Intersection,0,,2006/12/11 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.2721868,47.54158539,Block,0,,2006/11/06 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,3,Wet,0,2,Injury Collision,,1,1,Raining,1
-122.3867753,47.56291163,Intersection,0,Y,2006/09/13 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.3474946,47.61630151,Block,0,,2006/07/13 00:00:00+00,2006,1,Daylight,1,0,,3,Wet,0,2,Injury Collision,,0,1,Clear,1
-122.3234362,47.6487836,Intersection,0,,2006/07/13 00:00:00+00,2006,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3660234,47.67598535,Intersection,0,,2006/02/02 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Raining,1
-122.3349346,47.60326856,Intersection,0,,2006/08/11 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,1,1,Clear,1
-122.3195269,47.66712089,Intersection,0,Y,2006/08/25 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3208823,47.62049044,Block,0,,2006/01/17 00:00:00+00,2006,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3528875,47.61597109,Block,0,,2006/06/03 00:00:00+00,2006,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3762163,47.66752673,Block,0,,2006/01/10 00:00:00+00,2006,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,1,1,Raining,1
-122.3292163,47.62687703,Intersection,0,,2006/10/30 00:00:00+00,2006,1,Dark - Street Lights On,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.330723,47.61849176,Intersection,0,Y,2006/03/20 00:00:00+00,2006,1,Dusk,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3353237,47.60705029,Intersection,0,,2006/08/25 00:00:00+00,2006,1,Daylight,1,0,Y,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3207804,47.61407567,Intersection,0,,2006/06/03 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3410305,47.63888233,Block,0,,2006/09/05 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3337178,47.66138658,Intersection,0,,2006/10/31 00:00:00+00,2006,0,Daylight,1,0,Y,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.376445,47.54468257,Intersection,0,,2006/09/01 00:00:00+00,2006,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3414059,47.66138544,Block,0,,2006/09/27 00:00:00+00,2006,1,Dusk,0,1,,1,Dry,0,2,Injury Collision,,0,0,Clear,1
-122.2938086,47.73376392,Intersection,0,,2006/01/17 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3332687,47.59383727,Block,0,,2006/05/13 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3424392,47.65538288,Intersection,0,,2006/02/02 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3065282,47.66125713,Intersection,0,,2006/01/05 00:00:00+00,2006,0,Dark - Street Lights On,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,0,1,Raining,1
-122.3174038,47.66493734,Intersection,0,,2006/02/14 00:00:00+00,2006,0,Dark - Street Lights On,1,0,Y,5,Dry,0,1,Property Damage Only Collision,,0,3,Clear,1
-122.2776641,47.55117602,Intersection,0,,2006/01/16 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3295821,47.60747976,Intersection,0,,2006/02/07 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2975711,47.59552679,Intersection,0,,2006/02/08 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3207895,47.61465412,Block,0,,2006/08/06 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2611331,47.66788493,Block,0,,2006/04/25 00:00:00+00,2006,1,Daylight,1,0,Y,3,Dry,0,2,Injury Collision,,0,2,Clear,1
-122.3158572,47.60169182,Block,0,,2006/02/12 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3607279,47.70057837,Block,0,,2006/12/11 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.339714,47.69869744,Block,0,,2006/05/13 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3177801,47.65836929,Intersection,0,,2006/04/12 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2924031,47.7328465,Block,0,,2006/03/05 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2940056,47.5729186,Intersection,0,,2006/08/16 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3440084,47.62339134,Block,0,,2006/02/11 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Overcast,1
-122.30277,47.60800896,Intersection,0,,2006/01/25 00:00:00+00,2006,1,Dark - Street Lights On,0,1,Y,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3847455,47.66867839,Intersection,0,,2006/07/24 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3458631,47.61299081,Block,0,,2006/03/19 00:00:00+00,2006,2,Dark - Street Lights On,0,1,,3,Dry,0,2,Injury Collision,,1,2,Clear,1
-122.3126174,47.71760218,Intersection,0,,2006/03/20 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3387015,47.61074295,Intersection,0,,2006/01/25 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3242235,47.61169434,Intersection,0,,2006/05/21 00:00:00+00,2006,1,Daylight,1,0,,2,Unknown,0,2,Injury Collision,,0,1,Unknown,1
-122.334197,47.57170661,Intersection,0,,2006/12/01 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.337592,47.61120737,Intersection,0,,2006/11/22 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3222024,47.60612547,Block,0,,2006/08/01 00:00:00+00,2006,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3404128,47.60591139,Intersection,0,,2006/01/17 00:00:00+00,2006,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3296473,47.65556243,Block,0,,2006/06/02 00:00:00+00,2006,0,Daylight,0,1,,2,Wet,0,1,Property Damage Only Collision,,0,1,Overcast,1
-122.3168951,47.54924358,Intersection,0,,2006/07/08 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,1,1,Clear,1
-122.3497521,47.64708835,Block,0,,2006/08/05 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2982297,47.71421241,Intersection,0,,2006/08/11 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.3420004,47.60953241,Block,0,,2006/03/30 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3383143,47.6143914,Intersection,0,,2006/09/26 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3712974,47.51604341,Intersection,0,,2006/08/12 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3445348,47.69164812,Block,0,,2006/01/10 00:00:00+00,2006,1,Dusk,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3554597,47.7059898,Block,0,,2006/06/23 00:00:00+00,2006,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3473724,47.61271039,Intersection,0,,2006/02/22 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3342008,47.57981114,Intersection,0,Y,2006/10/11 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3020723,47.64025872,Intersection,0,,2006/09/06 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3290677,47.57268945,Block,0,,2006/12/27 00:00:00+00,2006,1,Daylight,1,0,,2,Wet,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3127486,47.73395173,Intersection,0,,2006/03/11 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3475681,47.62449513,Intersection,0,,2006/03/21 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2929052,47.57147529,Block,0,,2006/09/01 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3366834,47.61021404,Intersection,0,Y,2006/06/08 00:00:00+00,2006,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,1,1,Clear,1
-122.3165789,47.66129196,Intersection,0,,2006/02/08 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3302648,47.60171616,Intersection,0,,2006/12/14 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3142858,47.66127698,Intersection,0,,2006/11/20 00:00:00+00,2006,1,Unknown,1,0,Y,2,Unknown,0,2,Injury Collision,,0,1,Unknown,1
-122.3309994,47.61827376,Intersection,0,,2006/12/08 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.3390524,47.62637315,Block,0,Y,2006/05/09 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.330689,47.60701684,Intersection,0,,2006/04/04 00:00:00+00,2006,2,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3604648,47.52738604,Block,0,,2006/01/16 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,4,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3551145,47.52195279,Block,0,,2006/05/15 00:00:00+00,2006,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3001668,47.58099444,Intersection,0,,2006/12/12 00:00:00+00,2006,2,Dusk,2,0,Y,3,Wet,0,2,Injury Collision,,0,1,Raining,2
-122.3142858,47.66127698,Intersection,0,,2006/06/02 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3497474,47.64958973,Intersection,0,,2006/01/17 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2699832,47.52617082,Intersection,0,,2006/11/28 00:00:00+00,2006,1,Dusk,1,0,Y,2,Unknown,0,2,Injury Collision,,0,1,Unknown,1
-122.3127222,47.61966389,Intersection,0,,2006/09/01 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,1,1,Clear,1
-122.3119445,47.67650711,Intersection,0,,2006/08/08 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3027771,47.60617557,Intersection,0,,2006/01/11 00:00:00+00,2006,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.345017,47.72685956,Intersection,0,,2006/01/18 00:00:00+00,2006,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3821327,47.66667536,Intersection,0,,2006/11/15 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3342008,47.57981114,Intersection,0,Y,2006/11/15 00:00:00+00,2006,1,Dawn,1,0,,2,Wet,1,2b,Serious Injury Collision,,0,1,Raining,1
-122.3106605,47.61537759,Block,0,,2006/06/04 00:00:00+00,2006,1,Dark - Street Lights On,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3473724,47.61271039,Intersection,0,,2006/02/24 00:00:00+00,2006,0,Dark - Street Lights On,1,0,,2,Dry,0,1,Property Damage Only Collision,,1,1,Clear,1
-122.3168821,47.61701503,Block,0,,2006/01/05 00:00:00+00,2006,0,Dawn,1,0,,2,Wet,0,1,Property Damage Only Collision,,0,1,Raining,1
-122.3342811,47.60255533,Intersection,0,,2006/04/15 00:00:00+00,2006,2,Dark - Street Lights On,2,0,Y,6,Wet,2,2b,Serious Injury Collision,,0,1,Raining,2
-122.3065187,47.6757785,Intersection,0,,2006/03/03 00:00:00+00,2006,0,Daylight,1,0,Y,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3307297,47.61544972,Intersection,0,,2006/04/19 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3322441,47.61207057,Intersection,0,,2006/11/03 00:00:00+00,2006,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3089306,47.60802615,Intersection,0,,2006/09/21 00:00:00+00,2006,1,Daylight,1,0,Y,2,Wet,1,2b,Serious Injury Collision,,0,1,Other,1
-122.3323661,47.62427037,Block,0,,2006/01/17 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3178021,47.65751423,Intersection,0,,2006/09/11 00:00:00+00,2006,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3245698,47.65511953,Intersection,0,,2006/05/22 00:00:00+00,2006,1,Dusk,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3444844,47.68277237,Intersection,0,,2006/05/26 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3258356,47.53722778,Intersection,0,,2006/11/15 00:00:00+00,2006,1,Unknown,1,0,,2,Unknown,0,2,Injury Collision,,0,1,Other,1
-122.3091207,47.59443215,Intersection,0,,2006/06/06 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3505416,47.61458476,Intersection,0,,2006/06/02 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3840777,47.66590904,Intersection,0,,2006/08/22 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3391848,47.62559448,Block,0,,2006/03/31 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3131297,47.66126937,Intersection,0,,2006/11/10 00:00:00+00,2006,1,Daylight,1,0,,3,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.2893184,47.55223811,Block,0,,2006/07/09 00:00:00+00,2006,1,Daylight,1,0,,4,Dry,0,2,Injury Collision,,0,2,Clear,1
-122.3181594,47.61525439,Intersection,0,,2006/08/25 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3247493,47.6055547,Intersection,0,,2006/02/16 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3295679,47.66136625,Block,0,,2006/03/03 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3503553,47.61858192,Intersection,0,Y,2006/10/27 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3021267,47.64361256,Block,0,,2006/06/22 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3580593,47.61902281,Intersection,0,,2006/07/12 00:00:00+00,2006,1,Daylight,1,0,,3,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.4004882,47.55665534,Block,0,,2006/03/23 00:00:00+00,2006,0,Dark - Street Lights On,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3351688,47.64687291,Intersection,0,,2006/04/25 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3621501,47.53551506,Block,0,,2006/11/20 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,1,1,Raining,1
-122.3788868,47.66634966,Block,0,,2006/10/27 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3400329,47.6130626,Intersection,0,,2006/05/11 00:00:00+00,2006,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3655793,47.65894334,Block,0,,2006/07/22 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3642786,47.6395963,Block,0,,2006/03/06 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.2961755,47.61470287,Block,0,,2006/05/05 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3462592,47.6254181,Intersection,0,,2006/05/17 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3027771,47.60617557,Intersection,0,,2006/05/06 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3126788,47.71941404,Intersection,0,,2006/07/08 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3134829,47.55234567,Block,0,Y,2006/03/16 00:00:00+00,2006,1,Dusk,1,0,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3276707,47.59835588,Intersection,0,Y,2006/05/23 00:00:00+00,2006,1,Dusk,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Overcast,1
-122.2765232,47.55117035,Block,0,,2006/03/12 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3521914,47.6179061,Block,0,,2006/03/10 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,Y,0,1,Clear,1
-122.3134888,47.55059904,Block,0,,2006/09/22 00:00:00+00,2006,1,Unknown,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3458666,47.6905667,Block,0,,2006/04/10 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3419595,47.610682,Block,0,,2006/06/18 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,6,Dry,1,2b,Serious Injury Collision,,1,1,Clear,1
-122.2639339,47.51997549,Block,0,,2006/10/20 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3339297,47.7050364,Intersection,0,,2006/12/15 00:00:00+00,2006,0,Dark - Street Lights On,1,0,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.313398,47.56389373,Block,0,,2006/12/01 00:00:00+00,2006,1,Daylight,0,1,,3,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3341978,47.58610377,Intersection,0,,2006/01/14 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3124641,47.65297596,Intersection,0,,2006/09/02 00:00:00+00,2006,0,Daylight,0,1,Y,3,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.334188,47.59920483,Intersection,0,,2006/06/28 00:00:00+00,2006,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3074092,47.61673276,Intersection,0,,2006/10/10 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2783493,47.57002061,Block,0,,2006/06/28 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3172298,47.60001456,Intersection,0,,2006/02/13 00:00:00+00,2006,1,Unknown,1,0,Y,2,Unknown,0,2,Injury Collision,,0,1,Unknown,1
-122.2878928,47.58425204,Block,0,,2006/05/14 00:00:00+00,2006,0,Daylight,0,1,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3046141,47.64639608,Intersection,0,,2006/11/01 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3289638,47.6004571,Block,0,,2006/10/13 00:00:00+00,2006,1,Daylight,0,1,Y,2,Unknown,0,2,Injury Collision,,0,1,Unknown,1
-122.3205613,47.70857741,Intersection,0,Y,2006/03/08 00:00:00+00,2006,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3341966,47.58822859,Intersection,0,Y,2006/01/26 00:00:00+00,2006,1,Dusk,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3434717,47.63473486,Block,0,,2006/03/01 00:00:00+00,2006,1,Dusk,1,0,,2,Unknown,1,2b,Serious Injury Collision,,0,1,Other,1
-122.3268366,47.67855637,Intersection,0,,2006/06/16 00:00:00+00,2006,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3309916,47.61650595,Block,0,,2006/12/23 00:00:00+00,2006,0,Dark - Street Lights On,0,1,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3374505,47.65565487,Intersection,0,,2006/10/18 00:00:00+00,2006,1,Dark - Street Lights On,0,1,,2,Wet,1,2b,Serious Injury Collision,,0,1,Raining,1
-122.3309994,47.61827376,Intersection,0,,2006/11/20 00:00:00+00,2006,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3133346,47.65339944,Intersection,0,,2006/04/28 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3257129,47.67981702,Intersection,0,,2006/02/18 00:00:00+00,2006,1,Dusk,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3207374,47.60170036,Intersection,0,,2006/02/10 00:00:00+00,2006,1,Dawn,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3141674,47.6129174,Intersection,0,,2006/01/23 00:00:00+00,2006,1,Dark - Street Lights Off,0,1,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3867671,47.57019136,Intersection,0,,2006/11/03 00:00:00+00,2006,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3422998,47.63015164,Block,0,,2006/04/24 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3342549,47.61851729,Intersection,0,,2006/02/11 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3261532,47.54625,Intersection,0,,2006/01/31 00:00:00+00,2006,0,Daylight,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,0,1,Overcast,1
-122.3290677,47.57268945,Block,0,,2006/10/17 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,5,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3339772,47.70775527,Block,0,,2006/04/24 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3867753,47.56291163,Intersection,0,,2006/08/30 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3481606,47.62207706,Block,0,,2006/01/01 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,3,Wet,0,2,Injury Collision,,1,1,Overcast,1
-122.3142101,47.66490848,Intersection,0,,2006/09/05 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3482796,47.61441995,Block,0,,2006/05/20 00:00:00+00,2006,1,Unknown,1,0,Y,2,Unknown,0,2,Injury Collision,,0,1,Unknown,1
-122.3021261,47.64373634,Intersection,0,,2006/08/16 00:00:00+00,2006,0,Daylight,0,1,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.334188,47.59920483,Intersection,0,,2006/09/12 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3415411,47.61278151,Block,0,,2006/01/30 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3323167,47.60880073,Block,0,,2006/07/25 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3389037,47.60928514,Intersection,0,,2006/05/26 00:00:00+00,2006,1,Dark - Street Lights On,0,1,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3294075,47.64151803,Block,0,,2006/08/14 00:00:00+00,2006,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.358706,47.61940404,Block,0,,2006/01/17 00:00:00+00,2006,1,Dark - Street Lights On,1,0,,2,Wet,1,2b,Serious Injury Collision,,0,1,Raining,1
-122.3832987,47.6512409,Block,0,,2006/05/03 00:00:00+00,2006,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2847069,47.53703457,Intersection,0,,2006/08/23 00:00:00+00,2006,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.3426661,47.7050485,Block,0,,2006/09/09 00:00:00+00,2006,1,Dark - Street Lights On,0,1,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3328448,47.60266134,Block,0,,2006/04/28 00:00:00+00,2006,1,Daylight,0,1,,1,Dry,0,2,Injury Collision,,0,0,Clear,1
